text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"There's a common misconception in the computing world that Macs can't get viruses, this is not the case, macOS prov… https://t.co/bNCmpFqNwZ",FALSE,3,NA,3/4/2019 10:00,TRUE,NA,1.10251E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",WestwardIT,2,FALSE,FALSE,NA,NA,,,
"@TsakisaniM We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your foll… https://t.co/YcxPbFGNgy",FALSE,0,TsakisaniM,3/4/2019 9:48,TRUE,1.1014E+18,1.10251E+18,7.80925E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
RT @CollChris: Done! Closed my Amazon acct. Am no longer @Amazon for censoring #books films Pharma doesn't like. Drs nurses sellouts to Ind…,FALSE,0,NA,3/4/2019 9:47,FALSE,NA,1.10251E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",andrewsam,6,TRUE,FALSE,NA,NA,,,
Need myself some of this! Came down with the llama flu this weekend! #VaccinesWork when it’s the correct strain #flu https://t.co/unr9jdMcc5,FALSE,1,NA,3/4/2019 9:42,FALSE,NA,1.1025E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LegionxxElla,0,FALSE,FALSE,NA,NA,,,
"RT @Unbeelievable: Elderberry shown to reduce illness https://t.co/YuzADQniO6     

TRY these sugar free immune support shots w/ elderberry…",FALSE,0,NA,3/4/2019 9:41,FALSE,NA,1.1025E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Unbeelievable,1,TRUE,FALSE,NA,NA,,,
We has a joint MDT last week with Microbiology discussing some of the influenza cases we have seen so far. Numerous… https://t.co/LvzQbSCJrN,FALSE,1,NA,3/4/2019 9:30,TRUE,NA,1.1025E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AlderHeyAMS,1,FALSE,FALSE,NA,NA,,,
"RT @BestmedScheme: @Latoya_tabasco We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your follo…",FALSE,0,NA,3/4/2019 9:28,FALSE,NA,1.1025E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Latoya_tabasco,1,TRUE,FALSE,NA,NA,,,
"@yesGalaletsang We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your… https://t.co/rbyBoYpVl1",FALSE,0,yesGalaletsang,3/4/2019 9:27,TRUE,1.10142E+18,1.1025E+18,238081247,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"@Latoya_tabasco We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your… https://t.co/fsjmkbLwcK",FALSE,1,Latoya_tabasco,3/4/2019 9:25,TRUE,1.1015E+18,1.1025E+18,3620218035,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,1,FALSE,FALSE,NA,NA,,,
Signs that your #iPhone has a #virus - https://t.co/7SlXx2ThHv https://t.co/4ZP4oM0dBD,FALSE,0,NA,3/4/2019 9:23,FALSE,NA,1.1025E+18,NA,"<a href=\https://social.zoho.com\"" rel=\""nofollow\"">Zoho Social</a>""",geeknizer,0,FALSE,FALSE,NA,NA,,,
"#Influenza B was bad in my hospital as well
European all-cause excess and influenza-attributable mortality in the 2… https://t.co/mHc2vlPWOm",FALSE,0,NA,3/4/2019 9:12,TRUE,NA,1.1025E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",LeonardLeibovi1,0,FALSE,FALSE,NA,NA,,,
"#Software and #Antivirus Installation.
OS Install Windows 8.1 / Windows 7 [MS Office Latest Version]
#Networking (W… https://t.co/fSccNVX7gu",FALSE,0,NA,3/4/2019 9:10,TRUE,NA,1.1025E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",LaptopRepair15,0,FALSE,FALSE,NA,NA,,,
"RT @Official_THT: InstallWatch Pro Ile Malware Analizi

https://t.co/4sgZXlOIee

#hack #hacking #cybersecurity #siberguvenlik #malware #vir…",FALSE,0,NA,3/4/2019 9:07,FALSE,NA,1.1025E+18,NA,"<a href=\https://h11-retweet-app.herokuapp.com/\"" rel=\""nofollow\"">h11RetweetBot</a>""",bot_h11,14,TRUE,FALSE,NA,NA,,,
"@rwjdingwall I agree that we should be catious about alleged flu pandemics before the virological era. However, the… https://t.co/n3SLeZfbOb",FALSE,0,rwjdingwall,3/4/2019 9:06,TRUE,1.10248E+18,1.1025E+18,1362324757,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",SE_Mamelund,0,FALSE,FALSE,NA,NA,,,
"@__lesedinkosi We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your f… https://t.co/xR7mPEH6Xo",FALSE,0,__lesedinkosi,3/4/2019 9:05,TRUE,1.10218E+18,1.1025E+18,1.05648E+18,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"@Nkulee04 We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your follow… https://t.co/tfr9hDs5Dz",FALSE,1,Nkulee04,3/4/2019 9:02,TRUE,1.10225E+18,1.10249E+18,3172511547,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
Did you know that this year’s #flu #vaccine has a high level of protection? If your child is 2 or 3 years old and h… https://t.co/iC2AVV0bVb,FALSE,1,NA,3/4/2019 9:01,TRUE,NA,1.10249E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",TGCCG,0,FALSE,FALSE,NA,NA,,,
"2017/18 #influenza #vaccine prevented 7.1 million illnesses, 109,000 hospitalizations, and 8000 deaths. Hospitaliza… https://t.co/6go7z3l37Q",FALSE,1,NA,3/4/2019 9:00,TRUE,NA,1.10249E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",drive_eu,1,FALSE,FALSE,NA,NA,,,
"@Shawty_Lurv We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your fol… https://t.co/LdqQilbaHg",FALSE,0,Shawty_Lurv,3/4/2019 8:52,TRUE,1.1023E+18,1.10249E+18,900106789,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #STUDY in CID Jrn: #Flu Shot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections

https://t.co/NIE00ABy7v…",FALSE,0,NA,3/4/2019 8:42,FALSE,NA,1.10249E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",angrynationalis,5,TRUE,FALSE,NA,NA,,,
#STUDY in CID Jrn: #Flu Shot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections… https://t.co/ntbmXvzKu8,FALSE,3,NA,3/4/2019 8:42,TRUE,NA,1.10249E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,5,FALSE,FALSE,NA,NA,,,
"RT @it4aweek: #Virus Removal Services in #SanDiego by #IT4aweek helps speedup up your device performance by removing viruses.

Phone   : 85…",FALSE,0,NA,3/4/2019 8:37,FALSE,NA,1.10249E+18,NA,"<a href=\http://www.mylinkendpage500.com\"" rel=\""nofollow\"">collectt</a>""",diaBrowKn,1,TRUE,FALSE,NA,NA,,,
"@makganthem We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your foll… https://t.co/5JLGFE1cXT",FALSE,0,makganthem,3/4/2019 8:36,TRUE,1.10231E+18,1.10249E+18,1456920474,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
RT @NHSflufighter: The #flu vaccine is your shield. It's your protection. Any #flufighter knows that the vaccine is the single best protect…,FALSE,0,NA,3/4/2019 8:19,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nurse_sian,7,TRUE,FALSE,NA,NA,,,
"@K_1tym We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your follower… https://t.co/RBRPy9qnl5",FALSE,0,K_1tym,3/4/2019 8:18,TRUE,1.10156E+18,1.10248E+18,7.47132E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"Recent updates on Virology at: https://t.co/AIOieRPhka
Depression and Stigma in High-Risk Youth Living With HIV: A… https://t.co/Eop9wVjsRf",FALSE,1,NA,3/4/2019 8:17,TRUE,NA,1.10248E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MarkDan65745623,0,FALSE,FALSE,NA,NA,,,
RT @CiaoLapo: Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; your future b…,FALSE,0,NA,3/4/2019 8:14,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",fundacion1000,8,TRUE,FALSE,NA,NA,,,
RT @ICANdecide: The @US_FDA admits it has never licensed any #flu #vaccine for use by #pregnant women and does not have a single clinical t…,FALSE,0,NA,3/4/2019 8:11,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",laurast30381821,87,TRUE,FALSE,NA,NA,,,
"We should be careful about female mosquitos for preventing #zika and other #virus!
https://t.co/CLsDvkROtA",FALSE,0,NA,3/4/2019 8:07,FALSE,NA,1.10248E+18,NA,"<a href=\http://twittbot.net/\"" rel=\""nofollow\"">twittbot.net</a>""",Boost_Ninja,0,FALSE,FALSE,NA,NA,,,
Thanks to my darling hubby I am #infected   #flu #blockednose #runnynose #muscleaches #beingsick https://t.co/suhUDJdYqY,FALSE,0,NA,3/4/2019 8:03,FALSE,NA,1.10248E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",NikolaMcCloskey,0,FALSE,FALSE,NA,NA,,,
RT @Mregule: First Evidence of Tomato Yellow Leaf Curl #Virus -Israel IS76 Recombinant Isolates Associated with Severe Yellow Leaf Curl Epi…,FALSE,0,NA,3/4/2019 8:02,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",blancaracol,3,TRUE,FALSE,NA,NA,,,
"How about some swine flu? 
#crochet #amigurumi #virus #disease #swineflu https://t.co/2SKXtYwqPy",FALSE,0,NA,3/4/2019 8:02,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",kuukisu,0,FALSE,FALSE,NA,NA,,,
"History lesson on #technology !   

#innovation #innovate #history #lesson #innovonet #ict #computing #information… https://t.co/pqgZjnMcxo",FALSE,0,NA,3/4/2019 8:01,TRUE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",innovo_networks,0,FALSE,FALSE,NA,NA,,,
"@Tumeylo We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your followe… https://t.co/5uiDH6baOK",FALSE,0,Tumeylo,3/4/2019 7:58,TRUE,1.10156E+18,1.10248E+18,67257727,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
RT @famfightflu: Thank you @jimmyfallon for getting your flu shot on @FallonTonight! Since our loved ones were hospitalized or died from #f…,FALSE,0,NA,3/4/2019 7:58,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GCheccucciLisi,4,TRUE,FALSE,NA,NA,,,
"RT @CDCFlu: Q: Does everyone who is sick with #flu need antivirals?

A: Most healthy people recover from flu without treatment. But people…",FALSE,0,NA,3/4/2019 7:56,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_steve3_,10,TRUE,FALSE,NA,NA,,,
"RT @CDCFlu: 15 more #flu deaths in kids were reported in the latest CDC #FluView for a season total of 56, but the number of flu deaths in…",FALSE,0,NA,3/4/2019 7:55,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_steve3_,13,TRUE,FALSE,NA,NA,,,
#Flu #vaccine needs rebranding. #CDC needs to stop it already with all of the science and stuff. Just say it is all… https://t.co/jmwI1VFJqJ,FALSE,5,NA,3/4/2019 7:55,TRUE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HOGTOWN_DOC,0,FALSE,FALSE,NA,NA,,,
"#China, #Influenza [#H1N1pdm09, #H3N2, B, #H7N9] Weekly #Report - Wk 08 2019... https://t.co/mRfKG93493 on @bloglovin",FALSE,0,NA,3/4/2019 7:53,FALSE,NA,1.10248E+18,NA,"<a href=\https://www.bloglovin.com\"" rel=\""nofollow\"">Bloglovin</a>""",ironorehopper,0,FALSE,FALSE,NA,NA,,,
"@BiancaMoepye We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your fo… https://t.co/MmMMlRPN1P",FALSE,0,BiancaMoepye,3/4/2019 7:51,TRUE,1.10164E+18,1.10248E+18,150298303,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"@Zwesta_dj We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your follo… https://t.co/7ibeVGswty",FALSE,0,Zwesta_dj,3/4/2019 7:50,TRUE,1.10174E+18,1.10248E+18,356237584,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"@JustKatlee We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your foll… https://t.co/Vn0r40gp8s",FALSE,0,JustKatlee,3/4/2019 7:48,TRUE,1.10191E+18,1.10248E+18,42608705,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
RT @Ehickioya: Three Signs Your Mobile Device Has a #Virus and What You Can Do About It https://t.co/mhQ0sLoHSc #Malware #Mobile #EhiKioya,FALSE,0,NA,3/4/2019 7:48,FALSE,NA,1.10248E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",harkherold,1,TRUE,FALSE,NA,NA,,,
"RT @CDCgov: New CDC study shows flu vaccine prevented more than 7 million flu illnesses, 109,000 flu hospitalizations &amp; 8,000 flu deaths du…",FALSE,0,NA,3/4/2019 7:46,FALSE,NA,1.10248E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",erskelunlow,961,TRUE,FALSE,NA,NA,,,
"#China, #Influenza [#H1N1pdm09, #H3N2, B, #H7N9] Weekly #Report - Wk 08 2019 (CNIC, Mar. 4 ‘19) https://t.co/MlcDJBdEZc",FALSE,0,NA,3/4/2019 7:41,FALSE,NA,1.10247E+18,NA,"<a href=\https://bitly.com/\"" rel=\""nofollow\"">Bitly</a>""",ironorehopper,0,FALSE,FALSE,NA,NA,,,
"@Latoya_tabasco We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your… https://t.co/p9kvgT0TiC",FALSE,0,Latoya_tabasco,3/4/2019 7:41,TRUE,1.1019E+18,1.10247E+18,3620218035,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,
"RT @TVcody: Very nice lady working at CVS looked at me and said, ‘Cody you don’t look so good’ I managed a weak smile, sniffled, coughed, &amp;…",FALSE,0,NA,3/4/2019 7:31,FALSE,NA,1.10247E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PatriciaRaye,2,TRUE,FALSE,NA,NA,,,
Looking forward to #bakedapples this week. The #flu should have known I wouldn’t stay down forever. #timetoindulgeinlife again <U+0001F60A>,FALSE,0,NA,3/4/2019 7:27,FALSE,NA,1.10247E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",slowcooker_life,0,FALSE,FALSE,NA,NA,,,
"#Virus Removal Services in #SanDiego by #IT4aweek helps speedup up your device performance by removing viruses.

Ph… https://t.co/jB7pdgjFoI",FALSE,0,NA,3/4/2019 7:23,TRUE,NA,1.10247E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",it4aweek,1,FALSE,FALSE,NA,NA,,,
RT @Fla_Medic: AFD Blog `CDC #FLuView Week 8: #Flu Remains Elevated - H3N2 Clade 3C.3a Continues Rise'  https://t.co/fV3jBFngJY,FALSE,0,NA,3/4/2019 7:16,FALSE,NA,1.10247E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",dspalten,3,TRUE,FALSE,NA,NA,,,
RT @CoercedTaxSlave: @doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot of…,FALSE,0,NA,3/4/2019 7:15,FALSE,NA,1.10247E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",patriot7842,12,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?

https://t.co/SmrV59vyp…",FALSE,0,NA,3/4/2019 7:04,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",patriotimigrant,3,TRUE,FALSE,NA,NA,,,
RT @efyko: Three Signs Your Mobile Device Has a #Virus and What You Can Do About It https://t.co/KEqBLDEMhT #Malware #Mobile #EhiKioya,FALSE,0,NA,3/4/2019 7:04,FALSE,NA,1.10246E+18,NA,"<a href=\https://ho.com\"" rel=\""nofollow\"">auto is the only way it can be </a>""",sectest9,1,TRUE,FALSE,NA,NA,,,
RT @Nakkazi: The death of a man in the DR Congo whose body was transported to Uganda by family triggered fears of an Ebola virus contaminat…,FALSE,0,NA,3/4/2019 7:04,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",nisnay00,1,TRUE,FALSE,NA,NA,,,
Three Signs Your Mobile Device Has a #Virus and What You Can Do About It https://t.co/KEqBLDEMhT #Malware #Mobile #EhiKioya,FALSE,0,NA,3/4/2019 7:03,FALSE,NA,1.10246E+18,NA,"<a href=\https://ehikioya.com/twitterappehikioya\"" rel=\""nofollow\"">Ehi Kioya</a>""",efyko,1,FALSE,FALSE,NA,NA,,,
Three Signs Your Mobile Device Has a #Virus and What You Can Do About It https://t.co/mhQ0sLoHSc #Malware #Mobile #EhiKioya,FALSE,1,NA,3/4/2019 7:03,FALSE,NA,1.10246E+18,NA,"<a href=\https://ehikioya.com/twitterappehikioya\"" rel=\""nofollow\"">EhiKioya</a>""",Ehickioya,1,FALSE,FALSE,NA,NA,,,
The death of a man in the DR Congo whose body was transported to Uganda by family triggered fears of an Ebola virus… https://t.co/55GjLmkhTN,FALSE,0,NA,3/4/2019 6:59,TRUE,NA,1.10246E+18,NA,"<a href=\http://www.linkedin.com/\"" rel=\""nofollow\"">LinkedIn</a>""",Nakkazi,1,FALSE,FALSE,NA,NA,,,
RT @libertylives277: Wild virus protects from subsequent #infection with #flu.  Natural or #vaccine-induced #antibody as a predictor of #im…,FALSE,0,NA,3/4/2019 6:57,FALSE,NA,1.10246E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Just4TheCause,2,TRUE,FALSE,NA,NA,,,
"<U+26A0><U+FE0F>Is your laptop freezing? 
<U+26A0><U+FE0F>It is usually related to viruses!
<U+26A0><U+FE0F>When was the last time you had it serviced? 
<U+2705>Lap… https://t.co/YfjDG85nKL",FALSE,0,NA,3/4/2019 6:57,TRUE,NA,1.10246E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CartridgeCyprus,0,FALSE,FALSE,NA,NA,,,
#pneumonia sucks!,FALSE,0,NA,3/4/2019 6:54,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ThuyReinders,0,FALSE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?

https://t.co/SmrV59vyp…",FALSE,0,NA,3/4/2019 6:51,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",glor60,3,TRUE,FALSE,NA,NA,,,
"RT @CDCFlu: CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16,…",FALSE,0,NA,3/4/2019 6:50,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Alhambra63M,70,TRUE,FALSE,NA,NA,,,
"RT @mobilefoot: <U+0001F489> Wow the weathers warming up <U+0001F603> but, sadly the #flu season isn’t quite over just yet!

Remember, It’s  not just you who it…",FALSE,0,NA,3/4/2019 6:49,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Tanyawarren,3,TRUE,FALSE,NA,NA,,,
RT @JessieSMorris: @medicalcoverup @buckinghamh Perhaps more useful would be to remind people of the serious and deadly side effects of dis…,FALSE,0,NA,3/4/2019 6:42,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",buckinghamh,1,TRUE,FALSE,NA,NA,,,
The weekend already over? #flu &amp; #workingmoms #travel has encompassed #mylife 4 several weeks. This one is no diffe… https://t.co/qoiQ2ZBmxz,FALSE,0,NA,3/4/2019 6:38,TRUE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",RaisingSerenity,0,FALSE,FALSE,NA,NA,,,
"RT @mobilefoot: <U+0001F489> Wow the weathers warming up <U+0001F603> but, sadly the #flu season isn’t quite over just yet!

Remember, It’s  not just you who it…",FALSE,0,NA,3/4/2019 6:37,FALSE,NA,1.10246E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",mobilefoot,3,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?

https://t.co/SmrV59vyp…",FALSE,0,NA,3/4/2019 6:35,FALSE,NA,1.10246E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DisneyLoeffler,3,TRUE,FALSE,NA,NA,,,
"RT @mobilefoot: <U+0001F489> Wow the weathers warming up <U+0001F603> but, sadly the #flu season isn’t quite over just yet!

Remember, It’s  not just you who it…",FALSE,0,NA,3/4/2019 6:27,FALSE,NA,1.10246E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",kellyroxanne82,3,TRUE,FALSE,NA,NA,,,
#DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?… https://t.co/ZQWEIcqsc7,FALSE,1,NA,3/4/2019 6:23,TRUE,NA,1.10245E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,,,
Need a #flu vaccination? The friendly staff at Insync #Pharmacy in Rhiwbina are there for you. More details here:… https://t.co/NKTWZAKWEJ,FALSE,0,NA,3/4/2019 6:03,TRUE,NA,1.10245E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",CDFDirectory,0,FALSE,FALSE,NA,NA,,,
