,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"@Jezebel The best way to fight the #flu is \La Technique\""."" FALSE 0 ""Jezebel"" 2019-03-03 21:40:37 FALSE ""1102321864779669505"" ""1102322914957901824"" ""8192222"" ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""Flu_Killer"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @Mregule: First Evidence of Tomato Yellow Leaf Curl #Virus -Israel IS76 Recombinant Isolates Associated with Severe Yellow Leaf Curl Epi… FALSE 0 NA 2019-03-03 21:39:24 FALSE NA ""1102322608635367424"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""PlantpathDog"" 3 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"This is one of the grounds that current Japan is a camouflaged society. The world is deceived.
Please translate it… https://t.co/WCmWgvdpTE FALSE 0 NA 2019-03-03 21:33:13 TRUE NA ""1102321053089464320"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""hk1305hk"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @NFIDvaccines: Senior Life: Did you know #influenza complications can include heart attack and stroke? https://t.co/cDzn7f21K6 #GetVacci… FALSE 0 NA 2019-03-03 21:31:22 FALSE NA ""1102320586955653121"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""sbdrysdale"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @rtehrani: Georgia, Atlanta get insurance against cyber attacks https://t.co/bw8J35Vywj

#Cybersecurity #cybercrime #cyberattacks #hacke… FALSE 0 NA 2019-03-03 21:26:35 FALSE NA ""1102319383890808832"" NA ""<a href=\""https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>"" ""ShadetheDj"" 11 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"6 Days on and i’m still ill with #flu what the hell is this flu strain? Super strength Flu? Jeez it’s knocked me fo… https://t.co/0AsjkXnEYn FALSE 0 NA 2019-03-03 21:26:26 TRUE NA ""1102319342497263617"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""KirstySmith2012"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @FitnessHealth4y: How to cure acid reflux naturally https://t.co/3NaUcBj5R4 

#acidreflux #heartburn #ibs #constipation #weightloss #ulc… FALSE 0 NA 2019-03-03 21:20:34 FALSE NA ""1102317867008180230"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""FitnessBody4y"" 25 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @FitnessHealth4y: How to cure acid reflux naturally https://t.co/3NaUcBj5R4 

#acidreflux #heartburn #ulcer #diet #stomachache #diarrhea… FALSE 0 NA 2019-03-03 21:17:47 FALSE NA ""1102317169268965376"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""FitnessHealth4y"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @FitnessHealth4y: How to cure acid reflux naturally https://t.co/3NaUcBj5R4 

#acidreflux #heartburn #ibs #constipation #weightloss #ulc… FALSE 0 NA 2019-03-03 21:17:10 FALSE NA ""1102317011651182592"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""FitnessHealth4y"" 25 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Today’s episode of fun with breathing treatments and #pneumonia sucks is real this time... not that the others were… https://t.co/RKGlUOZFwS FALSE 2 NA 2019-03-03 21:12:41 TRUE NA ""1102315883060518914"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""KCJohnstonReads"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"This is sad...North Jersey infant is third child to die from #flu this season.  https://t.co/95K0sZlofI FALSE 0 NA 2019-03-03 21:10:11 FALSE NA ""1102315256171380737"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""SterileSpace"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"My household is down...this flu or whatever this is, is truly wild. My cousin summed it up: feel like you been hit… https://t.co/NUp7XgpBmK FALSE 0 NA 2019-03-03 21:05:25 TRUE NA ""1102314056789229571"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""sweetcincylove"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @p_openshaw: Some CD8 T cells see not only all #Influenza A strains, but #flu B and even C #Virus. Raises new hope for #universal flu #v… FALSE 0 NA 2019-03-03 21:02:26 FALSE NA ""1102313305866231809"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""yassin_elfaki"" 13 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @AmeshAA: “Health officials continue to label recent #flu activity as ‘widespread’ and ‘higher than epidemic thresholds’” https://t.co/s… FALSE 0 NA 2019-03-03 21:00:53 FALSE NA ""1102312914348900352"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""KhalidDewan5"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @AmeshAA: “Health officials continue to label recent #flu activity as ‘widespread’ and ‘higher than epidemic thresholds’” https://t.co/s… FALSE 0 NA 2019-03-03 21:00:22 FALSE NA ""1102312783478226945"" NA ""<a href=\""http://www.samruston.co.uk\"" rel=\""nofollow\"">Flamingo for Android</a>"" ""H7N9Influenza"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Elderberry shown to reduce illness https://t.co/YuzADQniO6     

TRY these sugar free immune support shots w/ elder… https://t.co/DtsR4vJNJ7 FALSE 3 NA 2019-03-03 20:55:47 TRUE NA ""1102311632603136001"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""Unbeelievable"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"The embodiment of #murphyslaw = #aircast + #flu + #7monthspregnant #goingonvacation #ugh @ Bloor West Village https://t.co/mvSuo1lztk FALSE 0 NA 2019-03-03 20:52:55 FALSE NA ""1102310908804636672"" NA ""<a href=\""http://instagram.com\"" rel=\""nofollow\"">Instagram</a>"" ""AlexHarrisRN"" 0 FALSE FALSE ""-79.4775"" ""43.6508""",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va… FALSE 0 NA 2019-03-03 20:48:17 FALSE NA ""1102309742855118848"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""silkmeadow"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Trying to clean around this little sickie poo.  Poor kiddo <U+0001F625>   At least the animals are on watch. Good little careg… https://t.co/FanQiRFodm FALSE 0 NA 2019-03-03 20:46:40 TRUE NA ""1102309336913768449"" NA ""<a href=\""http://instagram.com\"" rel=\""nofollow\"">Instagram</a>"" ""AubreyWygralak"" 0 FALSE FALSE ""-88.16058"" ""44.6342799""",,,,,,,,,,,,,,,,,,,
"RT @rtehrani: Cybersecurity companies look to artificial intelligence as they struggle to find human workers https://t.co/Njs9Tz29bc

#Cybe… FALSE 0 NA 2019-03-03 20:43:22 FALSE NA ""1102308508354207744"" NA ""<a href=\""https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>"" ""ShadetheDj"" 10 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"How to protect yourself against #Phishing emails | #CyberAttacks #Malware #Office365 #Protection #Spearphishing… https://t.co/n7AvY752HU FALSE 0 NA 2019-03-03 20:42:45 TRUE NA ""1102308349415170048"" NA ""<a href=\""https://gopher.co.uk\"" rel=\""nofollow\"">Gopher Website</a>"" ""GopherSupportUK"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ajvirus1: Join my community to follow my days <U+0001F440><U+0001F449>@ajvirus1
#linux #kalilinux #ajvirus #os #ubuntu #hacker #whatis #technology #technical… FALSE 0 NA 2019-03-03 20:33:47 FALSE NA ""1102306094737612800"" NA ""<a href=\""https://ho.com\"" rel=\""nofollow\"">auto is the only way it can be </a>"" ""sectest9"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: #STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiovascul… FALSE 0 NA 2019-03-03 20:32:56 FALSE NA ""1102305880081604608"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""hologramheal"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"<U+0001F4E3> Gizmo of the Week! <U+0001F4E3> It's flu season <U+0001F927> so after you wash your hands, fire up your computer, and learn more about… https://t.co/C2m68tmTpT FALSE 0 NA 2019-03-03 20:30:07 TRUE NA ""1102305173899227137"" NA ""<a href=\""https://www.oktopost.com\"" rel=\""nofollow\"">Oktopost</a>"" ""ExploreLearning"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"A 26-year-old from Richmond, Virginia, recently made the news when she was apparently successfully treated for a… https://t.co/urz5RPGzd0 FALSE 0 NA 2019-03-03 20:30:07 TRUE NA ""1102305170246025217"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""parma_report"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ajvirus1: Join my community to follow my days <U+0001F440><U+0001F449>@ajvirus1
#linux #kalilinux #ajvirus #os #ubuntu #hacker #whatis #technology #technical… FALSE 0 NA 2019-03-03 20:28:13 FALSE NA ""1102304693664002049"" NA ""<a href=\""https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>"" ""ShadetheDj"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"WATCH: Draft prospect Quinnen Williams is faster than NFC West QBs https://t.co/MyuOoELuH7 via @cards_wire     Our… https://t.co/5eXTuV3vqQ FALSE 3 NA 2019-03-03 20:25:29 TRUE NA ""1102304007375278082"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""outlandtrophy"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @SpyData_: Strelka - Scanning Files At Scale With Python And ZeroMQ

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #I… FALSE 0 NA 2019-03-03 20:23:09 FALSE NA ""1102303417521922048"" NA ""<a href=\""https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>"" ""ShadetheDj"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov… https://t.co/GnywkLVNDD FALSE 3 NA 2019-03-03 20:22:56 TRUE NA ""1102303364916879360"" NA ""<a href=\""http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>"" ""ViraBurnayeva"" 2 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @abtassociates: How do we #FightFlu? The best way we know how: conducting solid research. We strive to improve #flu prevention strategie… FALSE 0 NA 2019-03-03 20:19:16 FALSE NA ""1102302443310927872"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""abravo3112"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"A room full of healthy people at Summit Urgent Care &amp; I'm coughing up aliens standing outside bc all the seats are… https://t.co/DBSqztNb16 FALSE 0 NA 2019-03-03 20:18:04 TRUE NA ""1102302141140488193"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""Heather76103286"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"The #FLU hit us hard this year!  Did your family get the flu yet?  Learn how to manage your way through the flu and… https://t.co/BP2xoKZW7b FALSE 0 NA 2019-03-03 20:10:48 TRUE NA ""1102300311245541381"" NA ""<a href=\""https://recurpost.com\"" rel=\""nofollow\"">RecurPost - Social Scheduler App</a>"" ""MommysPlaybook"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va… FALSE 0 NA 2019-03-03 20:09:25 FALSE NA ""1102299963801780224"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""EloaDoner"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @outlandtrophy: Our 2018 @outlandtrophy recipient. #FightFlu and @NFIDvaccines. https://t.co/laJKWFaizV FALSE 0 NA 2019-03-03 20:09:13 FALSE NA ""1102299912820195331"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""TheFWAA"" 5 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va… FALSE 0 NA 2019-03-03 20:06:40 FALSE NA ""1102299270575611904"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""NGampert"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @p_openshaw: Some CD8 T cells see not only all #Influenza A strains, but #flu B and even C #Virus. Raises new hope for #universal flu #v… FALSE 0 NA 2019-03-03 20:05:22 FALSE NA ""1102298944841895936"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""maini_lab"" 13 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @cymrocamden: A #virology based cartoon in @guardian today #influenza #virology #microbiology #Influencer https://t.co/wyvEjuWm0Y FALSE 0 NA 2019-03-03 20:03:40 FALSE NA ""1102298516066570240"" NA ""<a href=\""http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>"" ""jwroberts42"" 10 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @DavidBratusa: #DeepOnion offers you to register and verify documents online using advanced blockchain-based cryptographic hashing techn… FALSE 0 NA 2019-03-03 19:59:36 FALSE NA ""1102297493046509568"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""ceredigionman"" 50 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @nanopore: We are pleased to say that @keithdurkin will be speaking at our Antwerp Nanopore Day! His talk will cover a new technique dev… FALSE 0 NA 2019-03-03 19:52:48 FALSE NA ""1102295780373737472"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""Jkroonen"" 8 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va… FALSE 0 NA 2019-03-03 19:51:54 FALSE NA ""1102295553612890112"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""svagdis"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #… FALSE 0 NA 2019-03-03 19:49:21 FALSE NA ""1102294914744963072"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""Crypto_Dak"" 1 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @LivingSafely: #Pneumonia kills more kids than AIDS and Malaria combined. This March, help us defeat this diseas… https://t.co/R9pFITTsL2 FALSE 0 NA 2019-03-03 19:45:04 TRUE NA ""1102293835684683778"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""LS_Disasters"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @INFJPhD: This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you name it...… FALSE 0 NA 2019-03-03 19:44:14 FALSE NA ""1102293624392302592"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""whartonesque"" 4 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @INFJPhD: This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you name it...… FALSE 0 NA 2019-03-03 19:43:55 FALSE NA ""1102293544025255936"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""IIntuiter"" 4 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @LivingSafely: Join the global fight against #Pneumonia this March. Help us defeat this child-killing disease: https://t.co/B7PQZUn1AX FALSE 0 NA 2019-03-03 19:40:07 FALSE NA ""1102292588609130496"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""LS_Health"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Encore weekend is still on: https://t.co/6opGhlDVIL
Immune protective protocols on how to stop #commoncold, #flu an… https://t.co/ss4lKmcZxD FALSE 1 ""MonikaKovacs"" 2019-03-03 19:39:48 TRUE ""1102290705622327296"" ""1102292511479881728"" ""10793912"" ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""MonikaKovacs"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va… FALSE 0 NA 2019-03-03 19:38:35 FALSE NA ""1102292205190946816"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""hologramheal"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va… FALSE 0 NA 2019-03-03 19:37:47 FALSE NA ""1102292001565884417"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""Sarah_Q_Smithy"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"First Evidence of Tomato Yellow Leaf Curl #Virus -Israel IS76 Recombinant Isolates Associated with Severe Yellow Le… https://t.co/g5OU4vBpYe FALSE 12 NA 2019-03-03 19:37:46 TRUE NA ""1102291997111603201"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""Mregule"" 3 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @CollChris: Done! Closed my Amazon acct. Am no longer @Amazon for censoring #books films Pharma doesn't like. Drs nurses sellouts to Ind… FALSE 0 NA 2019-03-03 19:37:32 FALSE NA ""1102291937816657926"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""desk_in_corner"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @famfightflu: Laura Scott served as our ED until her passing on 3/3/15. Her love and support helped our families through our grief, whil… FALSE 0 NA 2019-03-03 19:37:21 FALSE NA ""1102291891498831872"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""careykaska"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @LivingSafely: Join the global fight against #Pneumonia this March. Help us defeat this child-killing disease: https://t.co/T9GTYih5dT FALSE 0 NA 2019-03-03 19:35:05 FALSE NA ""1102291320671031296"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""LS_Travel"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Think you're keeping your hands clean this cold and flu season? If you use Dial Complete Liquid Hand Soap, maybe no… https://t.co/pyjW4wcDfP FALSE 0 NA 2019-03-03 19:35:03 TRUE NA ""1102291314870312962"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""AngeionGroup"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j… https://t.co/gMeIRWbz6l FALSE 4 NA 2019-03-03 19:31:51 TRUE NA ""1102290507252842506"" NA ""<a href=\""http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>"" ""ViraBurnayeva"" 6 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Health News: Join the global fight against #Pneumonia this March. Help us defeat this child-killing disease: https://t.co/VT3UilAvDk FALSE 0 NA 2019-03-03 19:30:06 FALSE NA ""1102290068444774400"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""LivingSafely"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @SepsisHeroes: #Influenza can lead to #pneumonia so if your cough worsens or doesn't go away, see your doctor or nurse practitioner as s… FALSE 0 NA 2019-03-03 19:21:41 FALSE NA ""1102287948853202946"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""SepsisW"" 14 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"RT @rocdeeperclean: #Disinfecting vs. #Cleaning. There IS a difference! #janitorialservce #officecleaning #dirty #flu https://t.co/LTh7FsG6… FALSE 0 NA 2019-03-03 19:20:45 FALSE NA ""1102287715276607488"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""OfficePro5"" 1 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi… https://t.co/7rdLgCoVos FALSE 1 NA 2019-03-03 19:15:05 TRUE NA ""1102286287900471297"" NA ""<a href=\""https://postcron.com\"" rel=\""nofollow\"">Postcron App</a>"" ""Renovation_Tea"" 1 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
